token	category	is_homograph	kbbi_pos	is_multi_word
pedes	wilayah:kecamatan	f		f
pedi	orang:nama-keluarga	f		f
pedongga	wilayah:kecamatan	f		f
pegagan	wilayah:kecamatan	f		f
pegajahan	wilayah:kecamatan	f		f
pegandon	wilayah:kecamatan	f		f
pegantenan	wilayah:kecamatan	f		f
pegasing	wilayah:kecamatan	f		f
peggy	orang:nama-depan	f		f
pejagoan	wilayah:kecamatan	f		f
pejawaran	wilayah:kecamatan	f		f
pekaitan	wilayah:kecamatan	f		f
pekalipan	wilayah:kecamatan	f		f
pekuncen	wilayah:kecamatan	f		f
pekurun	wilayah:kecamatan	f		f
pekutatan	wilayah:kecamatan	f		f
pelaihari	wilayah:kecamatan	f		f
pelangiran	wilayah:kecamatan	f		f
pelayang	wilayah:kecamatan	f		f
pelayangan	wilayah:kecamatan	f		f
pelebaga	wilayah:kecamatan	f		f
pelepat	wilayah:kecamatan	f		f
peling	wilayah:kecamatan	f		f
peliung	wilayah:kecamatan	f		f
pelupessy	orang:nama-keluarga	f		f
pemaca	wilayah:kecamatan	f		f
pemahan	wilayah:kecamatan	f		f
pemangkat	wilayah:kecamatan	f		f
pemayung	wilayah:kecamatan	f		f
pemean	wilayah:kecamatan	f		f
pemi	orang:nama-depan	f		f
pemulutan	wilayah:kecamatan	f		f
penajam	wilayah:kabupaten-kota	f		f
penajam	wilayah:kecamatan	f		f
penanjung	wilayah:kecamatan	f		f
penawangan	wilayah:kecamatan	f		f
pendalian	wilayah:kecamatan	f		f
penebel	wilayah:kecamatan	f		f
penengahan	wilayah:kecamatan	f		f
pengadegan	wilayah:kecamatan	f		f
pengandonan	wilayah:kecamatan	f		f
pengaron	wilayah:kecamatan	f		f
pengkadan	wilayah:kecamatan	f		f
pengubuan	wilayah:kecamatan	f		f
penida	wilayah:kecamatan	f		f
penjaringan	wilayah:kecamatan	f		f
penrang	wilayah:kecamatan	f		f
penuguan	wilayah:kecamatan	f		f
penukal	wilayah:kabupaten-kota	f		f
penukal	wilayah:kecamatan	f		f
penyinggahan	wilayah:kecamatan	f		f
peore	wilayah:kecamatan	f		f
pepasan	wilayah:kecamatan	f		f
pepera	wilayah:kecamatan	f		f
peranap	wilayah:kecamatan	f		f
perbaungan	wilayah:kecamatan	f		f
percut	wilayah:kecamatan	f		f
pereira	orang:nama-keluarga	f		f
perez	orang:nama-keluarga	f		f
pergetteng	wilayah:kecamatan	f		f
periukan	wilayah:kecamatan	f		f
permadi	orang:nama-keluarga	f		f
permatahani	orang:nama-keluarga	f		f
permatasari	orang:nama-keluarga	f		f
perry	orang:nama-depan	f		f
perucha	orang:nama-keluarga	f		f
pesanggaran	wilayah:kecamatan	f		f
peso	wilayah:kecamatan	f		f
pesulima	orang:nama-keluarga	f		f
petalangan	wilayah:kecamatan	f		f
petanahan	wilayah:kecamatan	f		f
petarukan	wilayah:kecamatan	f		f
petasia	wilayah:kecamatan	f		f
peter	orang:nama-depan	f		f
peterongan	wilayah:kecamatan	f		f
petisah	wilayah:kecamatan	f		f
petra	orang:nama-depan	f		f
petrus	orang:nama-depan	f		f
petulai	wilayah:kecamatan	f		f
petungkriyono	wilayah:kecamatan	f		f
peudada	wilayah:kecamatan	f		f
peudawa	wilayah:kecamatan	f		f
peukan	wilayah:kecamatan	f		f
peulimbang	wilayah:kecamatan	f		f
peunaron	wilayah:kecamatan	f		f
peundeuy	wilayah:kecamatan	f		f
peureulak	wilayah:kecamatan	f		f
peusangan	wilayah:kecamatan	f		f
philip	orang:nama-depan	f		f
phill	orang:nama-depan	f		f
phoa	orang:nama-keluarga	f		f
pia	orang:nama-depan	f		f
piani	wilayah:kecamatan	f		f
pical	orang:nama-keluarga	f		f
pierngadi	orang:nama-keluarga	f		f
pierre	orang:nama-depan	f		f
pierre	orang:nama-keluarga	f		f
piet	orang:nama-depan	f		f
pieter	orang:nama-depan	f		f
pieters	orang:nama-keluarga	f		f
pija	wilayah:kecamatan	f		f
pilangkenceng	wilayah:kecamatan	f		f
piliang	orang:nama-depan	f		f
pinangsori	wilayah:kecamatan	f		f
pineleng	wilayah:kecamatan	f		f
pinem	wilayah:kecamatan	f		f
pinembani	wilayah:kecamatan	f		f
ping	orang:nama-depan	f		f
pining	wilayah:kecamatan	f		f
pino	orang:nama-depan	f		f
pino	wilayah:kecamatan	f		f
pinogaluman	wilayah:kecamatan	f		f
pinogu	wilayah:kecamatan	f		f
pinoh	wilayah:kecamatan	f		f
pinolosian	wilayah:kecamatan	f		f
pinot	orang:nama-keluarga	f		f
pinu	wilayah:kecamatan	f		f
pinyuh	wilayah:kecamatan	f		f
piongan	wilayah:kecamatan	f		f
pipikoro	wilayah:kecamatan	f		f
pirak	wilayah:kecamatan	f		f
piramid	wilayah:kecamatan	f		f
pirih	orang:nama-keluarga	f		f
pirime	wilayah:kecamatan	f		f
pisugi	wilayah:kecamatan	f		f
piter	orang:nama-depan	f		f
pitha	orang:nama-depan	f		f
pitu	wilayah:kecamatan	f		f
pitumpanua	wilayah:kecamatan	f		f
pituruh	wilayah:kecamatan	f		f
pius	orang:nama-depan	f		f
piyaiye	wilayah:kecamatan	f		f
plaju	wilayah:kecamatan	f		f
plampang	wilayah:kecamatan	f		f
plandaan	wilayah:kecamatan	f		f
plantungan	wilayah:kecamatan	f		f
plaosan	wilayah:kecamatan	f		f
plate	orang:nama-keluarga	f		f
playen	wilayah:kecamatan	f		f
plemahan	wilayah:kecamatan	f		f
plered	wilayah:kecamatan	f		f
ploso	wilayah:kecamatan	f		f
plosoklaten	wilayah:kecamatan	f		f
plumbon	wilayah:kecamatan	f		f
plumpang	wilayah:kecamatan	f		f
plupuh	wilayah:kecamatan	f		f
poasia	wilayah:kecamatan	f		f
poga	wilayah:kecamatan	f		f
pogalan	wilayah:kecamatan	f		f
poganeri	wilayah:kecamatan	f		f
pogoma	wilayah:kecamatan	f		f
pohan	orang:nama-keluarga	f		f
pohan	wilayah:kecamatan	f		f
pohjentrek	wilayah:kecamatan	f		f
poigar	wilayah:kecamatan	f		f
poiru	wilayah:kecamatan	f		f
pokhkisen	wilayah:kecamatan	f		f
polanharjo	wilayah:kecamatan	f		f
poleang	wilayah:kecamatan	f		f
polewali	wilayah:kabupaten-kota	f		f
polewali	wilayah:kecamatan	f		f
poli	wilayah:kecamatan	f		f
polia	wilayah:kecamatan	f		f
polii	orang:nama-keluarga	f		f
polinggona	wilayah:kecamatan	f		f
polla	orang:nama-keluarga	f		f
pollok	orang:nama-keluarga	f		f
pollung	wilayah:kecamatan	f		f
polokarto	wilayah:kecamatan	f		f
polongbangkeng	wilayah:kecamatan	f		f
polonia	wilayah:kecamatan	f		f
poluakan	orang:nama-keluarga	f		f
pomalaa	wilayah:kecamatan	f		f
poncokusumo	wilayah:kecamatan	f		f
poncol	wilayah:kecamatan	f		f
poncowarno	wilayah:kecamatan	f		f
ponda	wilayah:kecamatan	f		f
pondidaha	wilayah:kecamatan	f		f
pondokgede	wilayah:kecamatan	f		f
pondokmelati	wilayah:kecamatan	f		f
pondoksalam	wilayah:kecamatan	f		f
ponelo	wilayah:kecamatan	f		f
pongoh	orang:nama-keluarga	f		f
pongok	wilayah:kecamatan	f		f
ponjong	wilayah:kecamatan	f		f
ponrang	wilayah:kecamatan	f		f
ponre	wilayah:kecamatan	f		f
pontang	wilayah:kecamatan	f		f
poom	wilayah:kecamatan	f		f
popayato	wilayah:kecamatan	f		f
popugoba	wilayah:kecamatan	f		f
porehu	wilayah:kecamatan	f		f
porsea	wilayah:kecamatan	f		f
portibi	wilayah:kecamatan	f		f
posek	wilayah:kecamatan	f		f
posigadan	wilayah:kecamatan	f		f
pote	orang:nama-depan	f		f
poto	wilayah:kecamatan	f		f
pouw	orang:nama-keluarga	f		f
poyk	orang:nama-keluarga	f		f
prabudita	orang:nama-keluarga	f		f
pracimantoro	wilayah:kecamatan	f		f
pradipta	orang:nama-keluarga	f		f
prafi	wilayah:kecamatan	f		f
pragaan	wilayah:kecamatan	f		f
prahdiska	orang:nama-depan	f		f
prajasuta	orang:nama-keluarga	f		f
prajekan	wilayah:kecamatan	f		f
prajuritkulon	wilayah:kecamatan	f		f
prakoso	orang:nama-keluarga	f		f
prambon	wilayah:kecamatan	f		f
pramoedya	orang:nama-depan	f		f
pramono	orang:nama-keluarga	f		f
pramudya	orang:nama-depan	f		f
pranita	orang:nama-depan	f		f
pranowo	orang:nama-keluarga	f		f
prasetya	orang:nama-keluarga	f		f
prasetyo	orang:nama-keluarga	f		f
prasista	orang:nama-keluarga	f		f
prasma	orang:nama-depan	f		f
pratama	orang:nama-keluarga	f		f
prathama	orang:nama-keluarga	f		f
pratiwi	orang:nama-depan	f		f
pratiwi	orang:nama-keluarga	f		f
praveen	orang:nama-depan	f		f
prawesti	orang:nama-keluarga	f		f
prawidssa	orang:nama-keluarga	f		f
pray	orang:nama-depan	f		f
praya	wilayah:kecamatan	f		f
prayoga	orang:nama-keluarga	f		f
prembun	wilayah:kecamatan	f		f
pricilia	orang:nama-depan	f		f
pricilla	orang:nama-depan	f		f
pricillia	orang:nama-depan	f		f
prigen	wilayah:kecamatan	f		f
prihardika	orang:nama-keluarga	f		f
pringgabaya	wilayah:kecamatan	f		f
pringgarata	wilayah:kecamatan	f		f
pringgasela	wilayah:kecamatan	f		f
pringkuku	wilayah:kecamatan	f		f
pringsurat	wilayah:kecamatan	f		f
priok	wilayah:kecamatan	f		f
prisca	orang:nama-depan	f		f
priscilia	orang:nama-depan	f		f
priscilla	orang:nama-depan	f		f
priscillia	orang:nama-depan	f		f
priska	orang:nama-depan	f		f
priskila	orang:nama-depan	f		f
priyanti	orang:nama-keluarga	f		f
progo	wilayah:kabupaten-kota	f		f
proklanomi	orang:nama-keluarga	f		f
pronggoli	wilayah:kecamatan	f		f
pronk	orang:nama-keluarga	f		f
pronojiwo	wilayah:kecamatan	f		f
proppo	wilayah:kecamatan	f		f
pseksu	wilayah:kecamatan	f		f
pua	wilayah:kecamatan	f		f
pubian	wilayah:kecamatan	f		f
pucakwangi	wilayah:kecamatan	f		f
pucanglaban	wilayah:kecamatan	f		f
pudak	wilayah:kecamatan	f		f
pugaan	wilayah:kecamatan	f		f
puger	wilayah:kecamatan	f		f
pugo	wilayah:kecamatan	f		f
pugung	wilayah:kecamatan	f		f
puhpelem	wilayah:kecamatan	f		f
pujananting	wilayah:kecamatan	f		f
pujer	wilayah:kecamatan	f		f
pujon	wilayah:kecamatan	f		f
pujud	wilayah:kecamatan	f		f
pujungan	wilayah:kecamatan	f		f
pulaulaut	wilayah:kecamatan	f		f
pulaumerbau	wilayah:kecamatan	f		f
puldama	wilayah:kecamatan	f		f
pule	wilayah:kecamatan	f		f
pulogadung	wilayah:kecamatan	f		f
pulokulon	wilayah:kecamatan	f		f
pulomerak	wilayah:kecamatan	f		f
pulosari	wilayah:kecamatan	f		f
pulu	wilayah:kecamatan	f		f
pulubala	wilayah:kecamatan	f		f
pulutan	wilayah:kecamatan	f		f
pumi	wilayah:kecamatan	f		f
pumpung	wilayah:kecamatan	f		f
pumu	wilayah:kecamatan	f		f
puncu	wilayah:kecamatan	f		f
pungga	wilayah:kecamatan	f		f
punggelan	wilayah:kecamatan	f		f
pungging	wilayah:kecamatan	f		f
pungkasari	orang:nama-keluarga	f		f
pungkut	wilayah:kecamatan	f		f
pungky	orang:nama-depan	f		f
punjabi	orang:nama-keluarga	f		f
punung	wilayah:kecamatan	f		f
pupin	orang:nama-depan	f		f
purabaya	wilayah:kecamatan	f		f
purbaratu	wilayah:kecamatan	f		f
purbatua	wilayah:kecamatan	f		f
purbolinggo	wilayah:kecamatan	f		f
purbowati	orang:nama-keluarga	f		f
purei	wilayah:kecamatan	f		f
pureman	wilayah:kecamatan	f		f
puriala	wilayah:kecamatan	f		f
purnomo	orang:nama-keluarga	f		f
purusatami	orang:nama-depan	f		f
purwadadi	wilayah:kecamatan	f		f
purwaharja	wilayah:kecamatan	f		f
purwanatadinata	orang:nama-keluarga	f		f
purwanegara	wilayah:kecamatan	f		f
purwaningtyas	orang:nama-keluarga	f		f
purwanto	orang:nama-keluarga	f		f
purwantoro	wilayah:kecamatan	f		f
purwasari	wilayah:kecamatan	f		f
purwasito	orang:nama-keluarga	f		f
purwati	orang:nama-depan	f		f
purwati	orang:nama-keluarga	f		f
purwoasri	wilayah:kecamatan	f		f
purwodadi	wilayah:kecamatan	f		f
purwoharjo	wilayah:kecamatan	f		f
purwojati	wilayah:kecamatan	f		f
purwokerto	wilayah:kecamatan	f		f
purworeja	wilayah:kecamatan	f		f
purwosari	wilayah:kecamatan	f		f
purwotjugiono	orang:nama-keluarga	f		f
puryanto	orang:nama-depan	f		f
pusakajaya	wilayah:kecamatan	f		f
pusakanagara	wilayah:kecamatan	f		f
pusako	wilayah:kecamatan	f		f
puselemba	wilayah:kecamatan	f		f
pusomaen	wilayah:kecamatan	f		f
puspahiang	wilayah:kecamatan	f		f
puspitasari	orang:nama-keluarga	f		f
puspo	wilayah:kecamatan	f		f
puteri	orang:nama-depan	f		f
puteri	orang:nama-keluarga	f		f
puteri	wilayah:kecamatan	f		f
putrie	orang:nama-keluarga	f		f
putro	orang:nama-keluarga	f		f
putussibau	wilayah:kecamatan	f		f
puuwatu	wilayah:kecamatan	f		f
pérez	orang:nama-keluarga	f		f
qadir	orang:nama-depan	f		f
qahar	orang:nama-depan	f		f
qomarudin	orang:nama-keluarga	f		f
qonitah	orang:nama-depan	f		f
quinn	orang:nama-depan	f		f
quinn	orang:nama-keluarga	f		f
quintieri	orang:nama-keluarga	f		f
quryantin	orang:nama-keluarga	f		f
qìngdé	orang:nama-depan	f		f
rachel	orang:nama-depan	f		f
rachman	orang:nama-keluarga	f		f
rachmawati	orang:nama-keluarga	f		f
radisti	orang:nama-keluarga	f		f
raditya	orang:nama-depan	f		f
radjasa	orang:nama-keluarga	f		f
raema	orang:nama-depan	f		f
rafa	orang:nama-keluarga	f		f
rafael	orang:nama-depan	f		f
rafian	orang:nama-depan	f		f
rafiddias	orang:nama-depan	f		f
rafika	orang:nama-depan	f		f
rafli	orang:nama-depan	f		f
rafsyah	orang:nama-depan	f		f
ragnar	orang:nama-depan	f		f
raha	orang:nama-depan	f		f
rahadi	orang:nama-keluarga	f		f
rahardja	orang:nama-keluarga	f		f
rahayuningsih	orang:nama-depan	f		f
rahel	orang:nama-depan	f		f
rahma	orang:nama-depan	f		f
rahma	orang:nama-keluarga	f		f
rahmadani	orang:nama-keluarga	f		f
rahmadhani	orang:nama-depan	f		f
rahmah	orang:nama-depan	f		f
rahmah	wilayah:kecamatan	f		f
rahmani	orang:nama-keluarga	f		f
rahmansyah	orang:nama-keluarga	f		f
rahmanto	orang:nama-keluarga	f		f
rahmasari	orang:nama-keluarga	f		f
rahmawati	orang:nama-keluarga	f		f
rahmi	orang:nama-depan	f		f
rahmi	orang:nama-keluarga	f		f
rahong	wilayah:kecamatan	f		f
rahuning	wilayah:kecamatan	f		f
raihat	wilayah:kecamatan	f		f
raijua	wilayah:kabupaten-kota	f		f
raijua	wilayah:kecamatan	f		f
raimanuk	wilayah:kecamatan	f		f
raimbawi	wilayah:kecamatan	f		f
rain	orang:nama-depan	f		f
rain	orang:nama-keluarga	f		f
rainer	orang:nama-depan	f		f
rainis	wilayah:kecamatan	f		f
rainy	orang:nama-depan	f		f
raisa	orang:nama-depan	f		f
raissa	orang:nama-depan	f		f
raith	orang:nama-depan	f		f
rajabasa	wilayah:kecamatan	f		f
rajadesa	wilayah:kecamatan	f		f
rajagaluh	wilayah:kecamatan	f		f
rajapolah	wilayah:kecamatan	f		f
rajeg	wilayah:kecamatan	f		f
rajo	wilayah:kecamatan	f		f
rajuddin	orang:nama-depan	f		f
rakhmawati	orang:nama-depan	f		f
rakumpit	wilayah:kecamatan	f		f
ralfy	orang:nama-depan	f		f
ralph	orang:nama-depan	f		f
ramadani	orang:nama-keluarga	f		f
ramadhan	orang:nama-keluarga	f		f
ramadhani	orang:nama-depan	f		f
ramadhani	orang:nama-keluarga	f		f
ramadhanti	orang:nama-keluarga	f		f
ramadhany	orang:nama-keluarga	f		f
ramadhini	orang:nama-keluarga	f		f
ramadiansyah	orang:nama-keluarga	f		f
raman	wilayah:kecamatan	f		f
rambe	wilayah:kecamatan	f		f
rambipuji	wilayah:kecamatan	f		f
rambitan	orang:nama-keluarga	f		f
ramdani	orang:nama-keluarga	f		f
ramdhan	orang:nama-keluarga	f		f
ramlie	orang:nama-keluarga	f		f
ramon	orang:nama-depan	f		f
ramona	orang:nama-depan	f		f
ramondo	orang:nama-depan	f		f
rampah	wilayah:kecamatan	f		f
rampi	wilayah:kecamatan	f		f
ramses	orang:nama-depan	f		f
ramzy	orang:nama-depan	f		f
ranau	wilayah:kecamatan	f		f
rancabali	wilayah:kecamatan	f		f
rancabungur	wilayah:kecamatan	f		f
rancaekek	wilayah:kecamatan	f		f
rancakalong	wilayah:kecamatan	f		f
rancasari	wilayah:kecamatan	f		f
randangan	wilayah:kecamatan	f		f
randhy	orang:nama-depan	f		f
randolph	orang:nama-depan	f		f
randuagung	wilayah:kecamatan	f		f
randublatung	wilayah:kecamatan	f		f
randudongkal	wilayah:kecamatan	f		f
randy	orang:nama-depan	f		f
rangkasbitung	wilayah:kecamatan	f		f
rangkui	wilayah:kecamatan	f		f
rania	orang:nama-depan	f		f
ranialdy	orang:nama-keluarga	f		f
rano	wilayah:kecamatan	f		f
ranomeeto	wilayah:kecamatan	f		f
ranoyapo	wilayah:kecamatan	f		f
ransiki	wilayah:kecamatan	f		f
rantebua	wilayah:kecamatan	f		f
rantebulahan	wilayah:kecamatan	f		f
rantepao	wilayah:kecamatan	f		f
rantetayo	wilayah:kecamatan	f		f
ranto	wilayah:kecamatan	f		f
ranuyoso	wilayah:kecamatan	f		f
rao	wilayah:kecamatan	f		f
raphael	orang:nama-depan	f		f
rappa	orang:nama-keluarga	f		f
rappang	wilayah:kabupaten-kota	f		f
rappocini	wilayah:kecamatan	f		f
raquel	orang:nama-depan	f		f
rara	wilayah:kecamatan	f		f
raren	wilayah:kecamatan	f		f
rarowatu	wilayah:kecamatan	f		f
rasanae	wilayah:kecamatan	f		f
rasiei	wilayah:kecamatan	f		f
raso	wilayah:kecamatan	f		f
ratahan	wilayah:kecamatan	f		f
ratai	wilayah:kecamatan	f		f
ratana	orang:nama-depan	f		f
ratatotok	wilayah:kecamatan	f		f
ratih	orang:nama-keluarga	f		f
ratnasari	orang:nama-keluarga	f		f
ratolindo	wilayah:kecamatan	f		f
ratoputri	orang:nama-depan	f		f
ratri	orang:nama-depan	f		f
ratulangi	orang:nama-keluarga	f		f
raveni	wilayah:kecamatan	f		f
ravenska	orang:nama-depan	f		f
ravi	orang:nama-depan	f		f
rawalo	wilayah:kecamatan	f		f
rawalumbu	wilayah:kecamatan	f		f
rawamerta	wilayah:kecamatan	f		f
rawas	wilayah:kabupaten-kota	f		f
rawas	wilayah:kecamatan	f		f
rawles	orang:nama-keluarga	f		f
ray	orang:nama-depan	f		f
ray	orang:nama-keluarga	f		f
rayak	wilayah:kecamatan	f		f
rayat	wilayah:kecamatan	f		f
rayeuk	wilayah:kecamatan	f		f
rayhan	orang:nama-depan	f		f
rayhan	orang:nama-keluarga	f		f
raymond	orang:nama-depan	f		f
rayner	orang:nama-keluarga	f		f
rayssa	orang:nama-depan	f		f
razak	orang:nama-keluarga	f		f
razali	orang:nama-depan	f		f
razi	orang:nama-keluarga	f		f
razzaq	orang:nama-depan	f		f
rea	wilayah:kecamatan	f		f
rebang	wilayah:kecamatan	f		f
rebecca	orang:nama-depan	f		f
redeb	wilayah:kecamatan	f		f
refa	orang:nama-depan	f		f
reggie	orang:nama-depan	f		f
regina	orang:nama-depan	f		f
reguna	orang:nama-depan	f		f
regus	orang:nama-keluarga	f		f
rehan	orang:nama-depan	f		f
reijnders	orang:nama-keluarga	f		f
reimas	orang:nama-keluarga	f		f
rein	orang:nama-depan	f		f
reinard	orang:nama-depan	f		f
reiner	orang:nama-depan	f		f
reinhard	orang:nama-depan	f		f
reinout	orang:nama-depan	f		f
rejo	wilayah:kecamatan	f		f
rejoso	wilayah:kecamatan	f		f
rejotangan	wilayah:kecamatan	f		f
remboken	wilayah:kecamatan	f		f
rembon	wilayah:kecamatan	f		f
rembong	wilayah:kecamatan	f		f
renald	orang:nama-depan	f		f
renaldi	orang:nama-depan	f		f
renata	orang:nama-depan	f		f
renatta	orang:nama-depan	f		f
renatus	orang:nama-depan	f		f
rendell	orang:nama-keluarga	f		f
rendra	orang:nama-depan	f		f
rendra	orang:nama-keluarga	f		f
rendy	orang:nama-depan	f		f
rene	orang:nama-depan	f		f
rengasdengklok	wilayah:kecamatan	f		f
rengel	wilayah:kecamatan	f		f
renggiang	wilayah:kecamatan	f		f
reni	orang:nama-depan	f		f
renna	orang:nama-depan	f		f
renni	orang:nama-depan	f		f
renny	orang:nama-depan	f		f
reno	orang:nama-depan	f		f
renou	orang:nama-keluarga	f		f
reny	orang:nama-depan	f		f
reok	wilayah:kecamatan	f		f
reony	orang:nama-depan	f		f
repasi	orang:nama-keluarga	f		f
resiana	orang:nama-keluarga	f		f
resink	orang:nama-keluarga	f		f
resky	orang:nama-depan	f		f
reteh	wilayah:kecamatan	f		f
retno	orang:nama-depan	f		f
retnowati	orang:nama-keluarga	f		f
reu	wilayah:kecamatan	f		f
reuben	orang:nama-depan	f		f
reva	orang:nama-depan	f		f
rexy	orang:nama-depan	f		f
reymond	orang:nama-depan	f		f
reynold	orang:nama-depan	f		f
reza	orang:nama-depan	f		f
reza	orang:nama-keluarga	f		f
rezky	orang:nama-depan	f		f
rhee	wilayah:kecamatan	f		f
rhizta	orang:nama-depan	f		f
rhoma	orang:nama-keluarga	f		f
rhustavito	orang:nama-keluarga	f		f
riaja	wilayah:kecamatan	f		f
riana	orang:nama-depan	f		f
riana	orang:nama-keluarga	f		f
riani	orang:nama-keluarga	f		f
rianne	orang:nama-depan	f		f
rianto	orang:nama-keluarga	f		f
rianty	orang:nama-depan	f		f
riase	wilayah:kecamatan	f		f
riattang	wilayah:kecamatan	f		f
riau	wilayah:kabupaten-kota	f		f
riau	wilayah:kecamatan	f		f
riau	wilayah:provinsi	f		f
riawa	wilayah:kecamatan	f		f
ribka	orang:nama-depan	f		f
ricardo	orang:nama-depan	f		f
richa	orang:nama-depan	f		f
richard	orang:nama-depan	f		f
richard	orang:nama-keluarga	f		f
richardo	orang:nama-keluarga	f		f
richi	orang:nama-depan	f		f
richie	orang:nama-depan	f		f
ricky	orang:nama-depan	f		f
rico	orang:nama-depan	f		f
ridha	orang:nama-depan	f		f
ridho	orang:nama-depan	f		f
ridwan	orang:nama-depan	f		f
ridya	orang:nama-depan	f		f
rieka	orang:nama-depan	f		f
rieke	orang:nama-depan	f		f
rifa	orang:nama-depan	f		f
rifat	orang:nama-depan	f		f
rigby	orang:nama-keluarga	f		f
righu	wilayah:kecamatan	f		f
rii	wilayah:kecamatan	f		f
rika	orang:nama-depan	f		f
rikit	wilayah:kecamatan	f		f
riky	orang:nama-depan	f		f
rilau	wilayah:kecamatan	f		f
rilauale	wilayah:kecamatan	f		f
rimarcdi	orang:nama-keluarga	f		f
rimau	wilayah:kecamatan	f		f
rimbo	wilayah:kecamatan	f		f
rina	orang:nama-depan	f		f
rinaldi	orang:nama-keluarga	f		f
rinawati	orang:nama-keluarga	f		f
rinda	orang:nama-depan	f		f
rindi	wilayah:kecamatan	f		f
rindingallo	wilayah:kecamatan	f		f
rindorindo	orang:nama-keluarga	f		f
ringinarum	wilayah:kecamatan	f		f
ringinrejo	wilayah:kecamatan	f		f
ringo	orang:nama-keluarga	f		f
rinhat	wilayah:kecamatan	f		f
rinjani	orang:nama-depan	f		f
rino	orang:nama-depan	f		f
rinov	orang:nama-depan	f		f
rintan	orang:nama-keluarga	f		f
rio	orang:nama-depan	f		f
rio	wilayah:kecamatan	f		f
riodingin	orang:nama-keluarga	f		f
riri	orang:nama-depan	f		f
ririn	orang:nama-depan	f		f
risei	wilayah:kecamatan	f		f
riseu	orang:nama-keluarga	f		f
riska	orang:nama-depan	f		f
rismawardani	orang:nama-keluarga	f		f
rissal	orang:nama-keluarga	f		f
ristiyani	orang:nama-depan	f		f
riswandi	orang:nama-keluarga	f		f
rita	orang:nama-depan	f		f
rivai	orang:nama-keluarga	f		f
rivaldo	orang:nama-depan	f		f
rivaldy	orang:nama-keluarga	f		f
riwanto	orang:nama-keluarga	f		f
riyadi	orang:nama-keluarga	f		f
riyadie	orang:nama-keluarga	f		f
riyanto	orang:nama-depan	f		f
riyo	orang:nama-depan	f		f
riza	orang:nama-depan	f		f
riza	orang:nama-keluarga	f		f
rizal	orang:nama-depan	f		f
rizal	orang:nama-keluarga	f		f
rizka	orang:nama-depan	f		f
rizki	orang:nama-depan	f		f
rizko	orang:nama-keluarga	f		f
rizky	orang:nama-depan	f		f
rizma	orang:nama-depan	f		f
rob	orang:nama-depan	f		f
roban	wilayah:kecamatan	f		f
robatal	wilayah:kecamatan	f		f
robby	orang:nama-depan	f		f
robert	orang:nama-depan	f		f
robert	orang:nama-keluarga	f		f
roberth	orang:nama-depan	f		f
roberto	orang:nama-depan	f		f
roberts	orang:nama-keluarga	f		f
robertus	orang:nama-depan	f		f
robi	orang:nama-depan	f		f
robin	orang:nama-depan	f		f
robo	orang:nama-keluarga	f		f
rocharjanta	orang:nama-depan	f		f
rock	orang:nama-keluarga	f		f
rocky	orang:nama-depan	f		f
roem	orang:nama-keluarga	f		f
rofa	orang:nama-depan	f		f
rofahadah	orang:nama-depan	f		f
rofigoh	orang:nama-depan	f		f
roger	orang:nama-depan	f		f
rogi	orang:nama-keluarga	f		f
rogojampi	wilayah:kecamatan	f		f
rohali	orang:nama-keluarga	f		f
rohmah	orang:nama-keluarga	f		f
rohman	orang:nama-keluarga	f		f
rokan	wilayah:kabupaten-kota	f		f
rokan	wilayah:kecamatan	f		f
rokus	orang:nama-depan	f		f
roland	orang:nama-depan	f		f
roland	orang:nama-keluarga	f		f
rolly	orang:nama-depan	f		f
rolly	orang:nama-keluarga	f		f
romadhini	orang:nama-keluarga	f		f
romadhon	orang:nama-keluarga	f		f
romana	orang:nama-depan	f		f
romanus	orang:nama-depan	f		f
rombe	orang:nama-keluarga	f		f
romeo	orang:nama-depan	f		f
romero	orang:nama-keluarga	f		f
romil	orang:nama-depan	f		f
rommy	orang:nama-depan	f		f
rompis	orang:nama-keluarga	f		f
romy	orang:nama-depan	f		f
ron	orang:nama-depan	f		f
ronald	orang:nama-depan	f		f
ronaldo	orang:nama-depan	f		f
roney	orang:nama-depan	f		f
ronggur	wilayah:kecamatan	f		f
rongkop	wilayah:kecamatan	f		f
ronne	orang:nama-depan	f		f
ronny	orang:nama-depan	f		f
rony	orang:nama-depan	f		f
roon	wilayah:kecamatan	f		f
ropang	wilayah:kecamatan	f		f
rorimpandey	orang:nama-keluarga	f		f
roro	orang:nama-depan	f		f
rory	orang:nama-depan	f		f
rosa	orang:nama-depan	f		f
rosa	orang:nama-keluarga	f		f
rosalia	orang:nama-depan	f		f
rosalina	orang:nama-depan	f		f
rosalynn	orang:nama-depan	f		f
rosana	orang:nama-keluarga	f		f
rosaria	orang:nama-depan	f		f
rose	orang:nama-depan	f		f
rose	orang:nama-keluarga	f		f
